word,frequency
<!--{cke_protected}{C}%3C!%2D%2D%0A%20%2F*%20Font%20Definitions%20*%2F%0A%40font-face%0A%09%7Bfont-family%3ATimes%3B%0A%09panose-1%3A2%200%205%200%200%200%200%200%200%200%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A3%200%200%200%201%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09panose-1%3A0%200%200%200%200%200%200%200%200%200%3B%0A%09mso-font-charset%3A128%3B%0A%09mso-generic-font-family%3Aroman%3B%0A%09mso-font-format%3Aother%3B%0A%09mso-font-pitch%3Afixed%3B%0A%09mso-font-signature%3A1%20134676480%2016%200%20131072%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3A%22Cambria%20Math%22%3B%0A%09panose-1%3A2%204%205%203%205%204%206%203%202%204%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A-536870145%201107305727%200%200%20415%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3ACambria%3B%0A%09panose-1%3A2%204%205%203%205%204%206%203%202%204%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A-536870145%201073743103%200%200%20415%200%3B%7D%0A%20%2F*%20Style%20Definitions%20*%2F%0Ap.MsoNormal%2C%20li.MsoNormal%2C%20div.MsoNormal%0A%09%7Bmso-style-unhide%3Ano%3B%0A%09mso-style-qformat%3Ayes%3B%0A%09mso-style-parent%3A%22%22%3B%0A%09margin%3A0in%3B%0A%09margin-bottom%3A.0001pt%3B%0A%09mso-pagination%3Awidow-orphan%3B%0A%09font-size%3A12.0pt%3B%0A%09font-family%3ACambria%3B%0A%09mso-ascii-font-family%3ACambria%3B%0A%09mso-ascii-theme-font%3Aminor-latin%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-hansi-font-family%3ACambria%3B%0A%09mso-hansi-theme-font%3Aminor-latin%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%0A%09mso-bidi-theme-font%3Aminor-bidi%3B%7D%0Aa%3Alink%2C%20span.MsoHyperlink%0A%09%7Bmso-style-noshow%3Ayes%3B%0A%09mso-style-priority%3A99%3B%0A%09color%3Ablue%3B%0A%09text-decoration%3Aunderline%3B%0A%09text-underline%3Asingle%3B%7D%0Aa%3Avisited%2C%20span.MsoHyperlinkFollowed%0A%09%7Bmso-style-noshow%3Ayes%3B%0A%09mso-style-priority%3A99%3B%0A%09color%3Apurple%3B%0A%09mso-themecolor%3Afollowedhyperlink%3B%0A%09text-decoration%3Aunderline%3B%0A%09text-underline%3Asingle%3B%7D%0Ap%0A%09%7Bmso-style-priority%3A99%3B%0A%09mso-margin-top-alt%3Aauto%3B%0A%09margin-right%3A0in%3B%0A%09mso-margin-bottom-alt%3Aauto%3B%0A%09margin-left%3A0in%3B%0A%09mso-pagination%3Awidow-orphan%3B%0A%09font-size%3A10.0pt%3B%0A%09font-family%3ATimes%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%7D%0A.MsoChpDefault%0A%09%7Bmso-style-type%3Aexport-only%3B%0A%09mso-default-props%3Ayes%3B%0A%09font-family%3ACambria%3B%0A%09mso-ascii-font-family%3ACambria%3B%0A%09mso-ascii-theme-font%3Aminor-latin%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-hansi-font-family%3ACambria%3B%0A%09mso-hansi-theme-font%3Aminor-latin%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%0A%09mso-bidi-theme-font%3Aminor-bidi%3B%7D%0A%40page%20WordSection1%0A%09%7Bsize%3A8.5in%2011.0in%3B%0A%09margin%3A1.0in%201.25in%201.0in%201.25in%3B%0A%09mso-header-margin%3A.5in%3B%0A%09mso-footer-margin%3A.5in%3B%0A%09mso-paper-source%3A0%3B%7D%0Adiv.WordSection1%0A%09%7Bpage%3AWordSection1%3B%7D%0A%2D%2D%3E--><!--{cke_protected}{C}%3C!%2D%2D%0A%20%2F*%20Font%20Definitions%20*%2F%0A%40font-face%0A%09%7Bfont-family%3ATimes%3B%0A%09panose-1%3A2%200%205%200%200%200%200%200%200%200%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A3%200%200%200%201%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09panose-1%3A0%200%200%200%200%200%200%200%200%200%3B%0A%09mso-font-charset%3A128%3B%0A%09mso-generic-font-family%3Aroman%3B%0A%09mso-font-format%3Aother%3B%0A%09mso-font-pitch%3Afixed%3B%0A%09mso-font-signature%3A1%20134676480%2016%200%20131072%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3A%22Cambria%20Math%22%3B%0A%09panose-1%3A2%204%205%203%205%204%206%203%202%204%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A-536870145%201107305727%200%200%20415%200%3B%7D%0A%40font-face%0A%09%7Bfont-family%3ACambria%3B%0A%09panose-1%3A2%204%205%203%205%204%206%203%202%204%3B%0A%09mso-font-charset%3A0%3B%0A%09mso-generic-font-family%3Aauto%3B%0A%09mso-font-pitch%3Avariable%3B%0A%09mso-font-signature%3A-536870145%201073743103%200%200%20415%200%3B%7D%0A%20%2F*%20Style%20Definitions%20*%2F%0Ap.MsoNormal%2C%20li.MsoNormal%2C%20div.MsoNormal%0A%09%7Bmso-style-unhide%3Ano%3B%0A%09mso-style-qformat%3Ayes%3B%0A%09mso-style-parent%3A%22%22%3B%0A%09margin%3A0in%3B%0A%09margin-bottom%3A.0001pt%3B%0A%09mso-pagination%3Awidow-orphan%3B%0A%09font-size%3A12.0pt%3B%0A%09font-family%3ACambria%3B%0A%09mso-ascii-font-family%3ACambria%3B%0A%09mso-ascii-theme-font%3Aminor-latin%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-hansi-font-family%3ACambria%3B%0A%09mso-hansi-theme-font%3Aminor-latin%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%0A%09mso-bidi-theme-font%3Aminor-bidi%3B%7D%0Aa%3Alink%2C%20span.MsoHyperlink%0A%09%7Bmso-style-noshow%3Ayes%3B%0A%09mso-style-priority%3A99%3B%0A%09color%3Ablue%3B%0A%09text-decoration%3Aunderline%3B%0A%09text-underline%3Asingle%3B%7D%0Aa%3Avisited%2C%20span.MsoHyperlinkFollowed%0A%09%7Bmso-style-noshow%3Ayes%3B%0A%09mso-style-priority%3A99%3B%0A%09color%3Apurple%3B%0A%09mso-themecolor%3Afollowedhyperlink%3B%0A%09text-decoration%3Aunderline%3B%0A%09text-underline%3Asingle%3B%7D%0Ap%0A%09%7Bmso-style-priority%3A99%3B%0A%09mso-margin-top-alt%3Aauto%3B%0A%09margin-right%3A0in%3B%0A%09mso-margin-bottom-alt%3Aauto%3B%0A%09margin-left%3A0in%3B%0A%09mso-pagination%3Awidow-orphan%3B%0A%09font-size%3A10.0pt%3B%0A%09font-family%3ATimes%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%7D%0A.MsoChpDefault%0A%09%7Bmso-style-type%3Aexport-only%3B%0A%09mso-default-props%3Ayes%3B%0A%09font-family%3ACambria%3B%0A%09mso-ascii-font-family%3ACambria%3B%0A%09mso-ascii-theme-font%3Aminor-latin%3B%0A%09mso-fareast-font-family%3A%22%EF%BC%AD%EF%BC%B3%20%E6%98%8E%E6%9C%9D%22%3B%0A%09mso-fareast-theme-font%3Aminor-fareast%3B%0A%09mso-hansi-font-family%3ACambria%3B%0A%09mso-hansi-theme-font%3Aminor-latin%3B%0A%09mso-bidi-font-family%3A%22Times%20New%20Roman%22%3B%0A%09mso-bidi-theme-font%3Aminor-bidi%3B%7D%0A%40page%20WordSection1%0A%09%7Bsize%3A8.5in%2011.0in%3B%0A%09margin%3A1.0in%201.25in%201.0in%201.25in%3B%0A%09mso-header-margin%3A.5in%3B%0A%09mso-footer-margin%3A.5in%3B%0A%09mso-paper-source%3A0%3B%7D%0Adiv.WordSection1%0A%09%7Bpage%3AWordSection1%3B%7D%0A%2D%2D%3E-->,1
observable,1
Shawkat,1
thought-provoking,1
Fracking,1
al-Maadi,1
open-ended,1
firsthand,1
Military,1
monstrous,1
diminishing,1
12th,1
al-Khatib,1
uneven,1
golden,1
later,1
post-uprising,1
ever,1
touristic,1
heartfelt,1
Ruling,1
dormant,1
al-Baradei,1
migratory,1
59-year-old,1
well-calculated,1
cost-free,1
crowning,1
deteriorating,1
backward,1
aggressively,1
judgmental,1
Wrong,1
audio,1
timely,1
disproportionately,1
11-page,1
low-paid,1
affordable,1
single-winner,1
differential,1
underpaid,1
much-anticipated,1
quickly,1
vote-rigging,1
simultaneous,1
ever-widening,1
condensed,1
al-Telmesany,1
tonight,1
Ordinary,1
23-year-old,1
disproportionate,1
factory-level,1
al-Fakharany,1
loath,1
anti-nuclear,1
EISA,1
snap,1
catastrophic,1
hazardous,1
panic-stricken,1
pro-privatization,1
46-year-old,1
omnipresent,1
Mass,1
upended,1
al-Khattab,1
abbreviated,1
two-way,1
anti-SCAF,1
respectful,1
well-formed,1
motionless,1
deliberately,1
unconsolidated,1
unauthorized,1
Voter,1
Anecdotal,1
support-base,1
micro-credit,1
deep-rooted,1
Expensive,1
Gradual,1
signatory,1
quasi-judicial,1
widely-read,1
absurd,1
trigger,1
27-page,1
Extensive,1
al-Natrun,1
accessible,1
creaking,1
al-Qubba,1
thoughtful,1
feasible,1
migrant,1
Diplomatic,1
ultra-orthodox,1
Today,1
deprecatory,1
inadequate,1
anti-American,1
military-Islamist,1
casually,1
Western-style,1
seeming,1
spinal,1
watchful,1
Marxist,1
Combined,1
written,1
85-year-old,1
farfetched,1
seaside,1
Industrial,1
queer,1
Lebanese,1
Verbal,1
driving,1
gloomy,1
akin,1
juridical,1
audible,1
fabulous,1
excellent,1
constitution-drafting,1
awkward,1
Tax,1
eventual,1
alike,1
incapacitating,1
Underground,1
fowl-hunting,1
open-air,1
formally,1
al-Jama,1
two-fold,1
Field,1
charity-oriented,1
black-clad,1
exponential,1
contractual,1
Monitoring,1
accidental,1
government-affiliated,1
Ghaleb,1
one-hour,1
salt-mining,1
consultative,1
Distraught,1
stand,1
intensive,1
erosive,1
impassioned,1
al-Morsy,1
el-Hekaya,1
35-year-old,1
Boutros,1
Advocacy,1
seasonally,1
urban-middle,1
lawmaking,1
scandalous,1
unfeasible,1
counter-violence,1
untold,1
environment-related,1
el-Heyaka,1
growth--about,1
unmet,1
grueling,1
repeat,1
blue,1
Perhaps,1
female-driven,1
firmly,1
charitable,1
one-day,1
colorful,1
before-and-after,1
oriental,1
impatient,1
theological,1
al-Adha,1
formerly,1
public-private,1
iconic,1
al-Assiouty,1
nevertheless,1
arable,1
unreformed,1
el-Diasty,1
38-day,1
uncontrolled,1
exciting,1
83-year-old,1
unfulfilled,1
Offline,1
service-providing,1
far-right,1
purposely,1
partisan,1
ideological,1
unorganized,1
third-party,1
run,1
drive-by,1
scary,1
Danish,1
unduly,1
managerial,1
11September,1
severest-ever,1
anti-blasphemy,1
success--to,1
unprotected,1
shallow,1
incapable,1
double-edged,1
newly-introduced,1
mounting,1
imperfect,1
non-representative,1
instead,1
gender-inscribed,1
incomplete,1
restraining,1
pre-revolutionary,1
best-selling,1
innovative,1
brokered,1
haughty,1
bump,1
impromptu,1
ultimately,1
risky,1
democratically-elected,1
certainly,1
flagging,1
phytoplanktons--essential,1
keen,1
paper-based,1
inner,1
else,1
mass-produced,1
Azhar-related,1
formidable,1
alien,1
ex-officio,1
long-declining,1
take,1
succession--a,1
substandard,1
correct,1
independently-owned,1
Socio-economic,1
preventable,1
Ebeid,1
Certain,1
definitely,1
contrarily,1
Private,1
randomly,1
white-haired,1
officially,1
one-off,1
hesitant,1
Kenyan,1
satirical,1
century--a,1
accordingly,1
shoddy,1
escalating,1
rid,1
Village,1
security-driven,1
lingering,1
father-to-son,1
inspiring,1
pornography-free,1
Street,1
Mosireen,1
vocational,1
yellow,1
messy,1
pre-Nasserist,1
co-funder,1
playing,1
ultra-conservative,1
pervasive,1
illiterate,1
unstudied,1
not-so-subtle,1
10-year,1
s-only,1
primitive,1
self-aggrandized,1
un-proven,1
pre-electoral,1
talented,1
el-Abedin,1
sanguine,1
pre-publication,1
sector-based,1
immodest,1
bottled,1
undoubtedly,1
instrumental,1
export-led,1
explosive,1
gender-training,1
"1,043-year-old",1
indiscriminate,1
convening,1
pejorative,1
functioning,1
ID,1
however,1
reportedly,1
al-Qamh,1
inexhaustible,1
Democratic,1
bright,1
opaque,1
counterfeit,1
scant,1
three-decade-long,1
juicing,1
luxurious,1
consolidated,1
working-class,1
Christian,1
ministry-conducted,1
loyal,1
al-Hariry,1
slim,1
al-Oql,1
government-funded,1
one-size-fits-all,1
mock,1
sucked-in,1
Lilliputian,1
tightening,1
unbearable,1
untouched,1
non-religious,1
now-dissolved,1
ex-National,1
enraged,1
coral,1
first-hand,1
live,1
Alexandria,1
apolitical,1
grateful,1
two-stage,1
sane,1
named,1
transportation...etc,1
sordid,1
justifiable,1
overthrow,1
ungrounded,1
plants--on,1
al-Sisi,1
el-Sheikh,1
inedible,1
un-indexed,1
forward-thinking,1
calamitous,1
inequitable,1
Contentious,1
frail,1
families--a,1
Organized,1
once,1
overwhelmingly,1
silly,1
20-year-old,1
non-medical,1
wholesale,1
indomitable,1
agnostic,1
well-documented,1
nonpolitical,1
unrecovered,1
trivial,1
32-year-old,1
unhappy,1
trumped-up,1
al-Baroudi,1
Inherent,1
19-year-old,1
Improper,1
cherry-picked,1
information-gathering,1
ballot-buying,1
saving,1
Essential,1
lower-income,1
oil-related,1
Iranian,1
laughable,1
overblown,1
temporal,1
al-Agaty,1
blood-borne,1
genuinely,1
lucrative,1
31st,1
sorry,1
lethargic,1
fake,1
blanche,1
hard-earned,1
court-ordered,1
Pre-election,1
unofficial,1
al-Desouky,1
unreported,1
16-year-old,1
see-through,1
lame,1
occupational,1
wary,1
Short-term,1
irreversible,1
win,1
el-Borai,1
outsourcing,1
unfortunate,1
65-year-old,1
pick-up,1
arresting,1
safely,1
el-Mougy,1
mawwalid,1
CSF,1
al-Islambouli,1
myopic,1
groundless,1
al-Fiqqi,1
proactive,1
undocumented,1
harmless,1
On-the-ground,1
swimming,1
unbridled,1
automotive,1
security-based,1
people--are,1
street-based,1
15-day,1
grandiose,1
wonderful,1
corruption-free,1
clarifying,1
sympathethic,1
enlightened,1
four-year,1
fetal,1
government-owned,1
nervous,1
anti-military,1
embarrassing,1
seasonally-employed,1
Man-made,1
lenient,1
elsewhere,1
crazy,1
opulent,1
failing,1
intentional,1
rights--a,1
theatrical,1
emerging,1
crushing,1
al-Bakry,1
longer-term,1
rigid,1
perilous,1
non-party-affiliated,1
Contrary,1
post-traumatic,1
Low-income,1
first-time,1
million-man,1
factories--went,1
"poor,developing",1
stand-up,1
el-Qimni,1
Further,1
introductory,1
correctional,1
Systematic,1
feeble,1
Asian,1
colonial,1
break,1
al-Youm,1
state-sponsored,1
thirty-year,1
al-Zahraa,1
vote-winning,1
marvel,1
al-Gibaly,1
’,1
state-backed,1
country-specific,1
workers--were,1
magical,1
Gorgy,1
dental,1
mandatory,1
precious,1
al-Ibrashy,1
testicular,1
rape-related,1
counter-strategy,1
oppositional,1
al-Okl,1
barren,1
al-Mashat,1
non-mandatory,1
brainstorming,1
dysfunctional,1
dirty,1
electricity-generating,1
anti-protest,1
nationalist,1
dim,1
foreign-owned,1
non-compliant,1
pre-meditated,1
ceramic,1
trusting,1
unqualified,1
pursuable,1
unsatisfactory,1
—,1
economical,1
infectious,1
82-year-old,1
ultra-national,1
Use,1
unhealthy,1
intermittent,1
Almost,1
54-year-old,1
al-Sahly,1
post-communist,1
downward,1
substantive,1
al-Tahry,1
running,1
unwanted,1
underdeveloped,1
re-Islamized,1
happen,1
gang-raped,1
"2,2-dibromo-3-nitrilopropionamide",1
l=b[b.length-1].previousSibling;a=l.getAttribute,1
safety-net,1
al-Halawany,1
repeated,1
white-uniformed,1
disguise,1
Bankrupt,1
al-Saad,1
thematic,1
el-Kharazati,1
unprovoked,1
al-Sherbiny,1
instinctive,1
unnecessary,1
typically,1
supplementary,1
pagan,1
seriously,1
male-female,1
4-year-old,1
two-year,1
recognizable,1
mild,1
non-organized,1
non-allied,1
encourage,1
optimum,1
overwhelming,1
doubtful,1
